0.025926208	0.03971699	0.036977913	0.0560568	-0.033927914	0.046961322	-0.085485406	0.09815432	0.03198519	0.008375177	-0.038362253	-0.036279824	-0.022907984	-0.017758282	-0.0023274736	-0.008790339
-0.036896136	0.12307343	0.023208886	0.025605932	-0.030429108	0.08372269	-0.063158825	0.05401797	0.021978885	0.043244734	-0.0073353625	-0.035622425	0.04573996	-0.020680418	-0.016892886	-0.008689616
0.060214274	0.028901853	0.010514201	0.047678083	-0.09852853	0.04617151	0.01445572	0.043562442	-0.09350157	0.03478791	-0.07647264	-0.034004822	0.050436635	-0.016904695	-0.010598062	0.021306813
0.009097755	0.052090865	-0.013390358	0.08166963	-0.086750865	0.047497254	-0.08047947	0.08646322	-0.017002422	-0.03275218	-0.094417185	-0.015090712	0.051864054	-0.0134202195	0.0182845	0.025424976
-0.009102905	-0.014852199	0.022261241	-0.009069691	-0.06175547	0.012565919	-0.04191046	0.012437741	-0.09855711	-0.01892853	-0.0688504	-0.0023539583	0.022301622	-0.07123987	0.047134854	0.017235113
0.042061593	-0.0050058104	-0.026913574	0.0273304	-0.05198928	0.1291711	-0.059628706	0.04932616	-0.02003605	0.05990502	-0.007952734	0.042480525	-0.014390657	0.013696319	0.07765383	-0.009909443
-0.004757165	0.07688332	-0.07213879	-0.043925226	-0.024020119	0.055812437	-0.07412907	0.098992184	-0.053123683	0.055641253	-0.048212018	-0.040449787	0.006113852	-0.071050115	0.027111782	0.014310425
-0.019209748	0.08331168	-0.0022486083	0.060540684	-0.038001496	0.007716083	-0.10267738	0.02219063	-0.053694762	0.01652919	0.0329111	0.014161648	-0.027092706	-0.048462562	-0.018794512	-0.0011110947
0.047855888	-0.026884925	0.04725024	-0.02448598	-0.07066605	0.08847215	-0.05519721	0.0857001	-0.015217608	-0.035479993	-0.019771038	-0.038585264	0.0443278	-0.003354869	-0.028072858	-0.023208834
-0.0025559673	0.097993135	0.0016607336	0.03715703	0.041420728	-0.03751202	-0.080484435	0.09390583	-0.061820194	0.0076728812	-0.07206236	0.0015527784	0.059007805	-0.025930408	-0.026674237	-0.07226647
0.0013522734	0.10370163	0.016248519	0.05976057	0.008383625	0.08374535	0.038647447	0.062382065	-0.04218885	-0.018841878	0.034229435	0.021725932	0.017572457	-0.041907236	0.0019409965	-0.013579356
-0.05974863	0.026510892	0.031401604	0.033268176	0.010036758	0.062063962	-0.05707529	0.120362304	-0.0050867223	0.009905657	-0.03930634	-0.003742316	0.0564955	-0.035387754	0.029822417	-0.016813956
0.04311145	0.002456832	0.067889206	0.012252368	-0.053186532	0.13763988	0.0119957	0.026282059	0.0010839511	-0.059146695	-0.020454187	-0.03187107	-0.013256447	0.00011978082	-0.05379024	0.032330282
0.0056282794	0.06572018	0.023756094	-0.043577675	-0.04233945	0.025840376	-0.063061565	0.04599276	-0.002771997	0.02813062	0.07049577	0.005884623	-0.09001915	-0.001463934	0.053203426	-0.0017095966
0.10435838	0.061773356	-0.025438748	-0.0079006255	-0.055097185	0.028568542	-0.107186995	0.025554944	-0.05494233	0.10572572	-0.032655843	-0.047113847	0.0059606307	-0.04190912	-0.027886493	-0.004587046
-3.9486567e-06	0.028588329	0.084270224	0.07851133	0.0012517747	0.001020321	-0.013422892	0.057170577	-0.022781238	0.012371593	0.0037977758	-0.0038780624	0.041428205	-0.037538245	0.0693562	-0.020016605
